Date,TransactionID,CustomerID,Age,Gender,Marital Status,Income,StoreID,StoreName,GroupStore,Type,Latitude,Longitude,ProductID,Product Name,Price,Qty,TotalAmount
2022-04-02,TR37417,53,32,0,Married,7.36,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P9,Yoghurt,10000,5,50000
2022-04-02,TR42721,128,0,1,Married,6.77,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P4,Potato Chip,12000,1,12000
2022-04-02,TR5327,128,0,1,Married,6.77,13,Buana,Buana,General Trade,-1.26916,116.825264,P8,Oat,16000,2,32000
2022-04-02,TR56306,395,28,0,Married,3.39,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P5,Thai Tea,4200,4,16800
2022-04-02,TR57094,289,29,0,Married,2.37,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P9,Yoghurt,10000,2,20000
2022-04-02,TR65344,54,42,0,Single,9.68,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P3,Crackers,7500,3,22500
2022-04-02,TR65958,54,42,0,Single,9.68,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P1,Choco Bar,8800,3,26400
2022-04-02,TR70798,428,60,1,Married,4.49,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P3,Crackers,7500,4,30000
2022-04-02,TR72427,66,37,1,Married,3.04,13,Buana,Buana,General Trade,-1.26916,116.825264,P10,Cheese Stick,15000,4,60000
2022-04-02,TR74375,220,45,0,Married,16.35,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P5,Thai Tea,4200,5,21000
2022-04-02,TR78838,205,46,0,Married,3.83,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P2,Ginger Candy ,3200,5,16000
2022-04-02,TR88072,60,56,0,Married,10.61,13,Buana,Buana,General Trade,-1.26916,116.825264,P8,Oat,16000,2,32000
2022-04-02,TR96454,379,48,1,Married,17.74,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P2,Ginger Candy ,3200,5,16000
2022-04-02,TR96549,252,18,1,Single,0.0,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P5,Thai Tea,4200,4,16800
2022-05-02,TR10270,215,25,0,Single,5.54,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P3,Crackers,7500,2,15000
2022-05-02,TR13539,360,54,0,Married,35.78,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P6,Cashew,18000,2,36000
2022-05-02,TR32416,263,40,1,Married,10.21,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P5,Thai Tea,4200,3,12600
2022-05-02,TR3677,258,51,0,Married,12.57,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P4,Potato Chip,12000,2,24000
2022-05-02,TR54480,417,47,1,Married,12.75,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P1,Choco Bar,8800,8,70400
2022-05-02,TR60591,363,35,0,Married,6.05,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P4,Potato Chip,12000,4,48000
2022-05-02,TR64239,43,53,0,Married,16.64,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P9,Yoghurt,10000,6,60000
2022-05-02,TR66377,156,44,0,Married,3.87,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P5,Thai Tea,4200,4,16800
2022-05-02,TR74879,28,55,0,Married,6.08,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P5,Thai Tea,4200,4,16800
2022-05-02,TR80509,39,66,1,Married,6.19,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P2,Ginger Candy ,3200,5,16000
2022-05-02,TR94902,127,27,0,Married,2.07,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P10,Cheese Stick,15000,2,30000
2022-05-02,TR98495,347,26,1,Single,3.69,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P6,Cashew,18000,3,54000
2022-05-02,TR99046,122,26,1,Single,0.14,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P8,Oat,16000,2,32000
2022-06-02,TR17748,92,60,0,Married,10.72,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P6,Cashew,18000,3,54000
2022-06-02,TR21924,214,52,0,Married,13.14,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P7,Coffee Candy,9400,5,47000
2022-06-02,TR23421,399,52,1,Single,33.77,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P9,Yoghurt,10000,2,20000
2022-06-02,TR28621,63,58,0,Married,10.78,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P8,Oat,16000,3,48000
2022-06-02,TR34922,380,40,0,Married,5.77,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P8,Oat,16000,1,16000
2022-06-02,TR39097,400,23,1,Single,2.79,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P1,Choco Bar,8800,5,44000
2022-06-02,TR39263,157,44,0,Single,2.52,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P8,Oat,16000,3,48000
2022-06-02,TR48375,193,42,0,Married,20.64,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P2,Ginger Candy ,3200,5,16000
2022-06-02,TR73408,346,62,0,Married,5.08,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P3,Crackers,7500,1,7500
2022-06-02,TR82154,303,45,0,Married,10.34,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P1,Choco Bar,8800,7,61600
2022-06-02,TR83612,435,29,1,Married,3.61,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P5,Thai Tea,4200,4,16800
2022-06-02,TR85850,56,20,1,Single,1.0,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P8,Oat,16000,2,32000
2022-06-02,TR89135,72,26,0,Single,1.81,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P7,Coffee Candy,9400,3,28200
2022-06-02,TR97622,277,60,1,Married,9.38,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P9,Yoghurt,10000,7,70000
2022-07-02,TR16565,285,20,0,Single,0.0,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P7,Coffee Candy,9400,3,28200
2022-07-02,TR17222,32,34,0,Married,10.96,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P6,Cashew,18000,2,36000
2022-07-02,TR55079,202,28,0,Married,4.53,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P9,Yoghurt,10000,6,60000
2022-07-02,TR5564,60,56,0,Married,10.61,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P8,Oat,16000,1,16000
2022-07-02,TR60441,304,34,0,Single,8.55,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P3,Crackers,7500,4,30000
2022-07-02,TR65477,413,31,0,Married,8.8,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P8,Oat,16000,3,48000
2022-07-02,TR7048,60,56,0,Married,10.61,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P7,Coffee Candy,9400,4,37600
2022-07-02,TR71116,247,33,1,Married,8.11,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P4,Potato Chip,12000,5,60000
2022-07-02,TR84670,380,40,0,Married,5.77,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P2,Ginger Candy ,3200,4,12800
2022-08-02,TR23384,69,26,0,Single,2.84,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P2,Ginger Candy ,3200,7,22400
2022-08-02,TR25004,23,57,1,Married,12.56,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P1,Choco Bar,8800,6,52800
2022-08-02,TR31235,369,32,0,Married,10.62,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P7,Coffee Candy,9400,6,56400
2022-08-02,TR34015,161,41,0,Married,20.02,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P6,Cashew,18000,3,54000
2022-08-02,TR43653,108,25,0,Single,6.87,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P2,Ginger Candy ,3200,7,22400
2022-08-02,TR44851,105,61,0,Married,7.54,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P1,Choco Bar,8800,9,79200
2022-08-02,TR4647,421,35,0,Married,9.01,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P4,Potato Chip,12000,2,24000
2022-08-02,TR48277,420,48,1,Single,6.01,13,Buana,Buana,General Trade,-1.26916,116.825264,P2,Ginger Candy ,3200,4,12800
2022-08-02,TR56420,341,43,1,Married,3.24,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P5,Thai Tea,4200,3,12600
2022-08-02,TR80968,251,45,1,Married,3.38,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P1,Choco Bar,8800,8,70400
2022-08-02,TR96509,298,38,1,Married,8.99,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P9,Yoghurt,10000,7,70000
2022-09-02,TR15206,367,43,0,Married,10.96,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P2,Ginger Candy ,3200,4,12800
2022-09-02,TR24859,231,51,1,Married,16.59,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P9,Yoghurt,10000,5,50000
2022-09-02,TR29752,159,53,1,Married,13.65,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P4,Potato Chip,12000,3,36000
2022-09-02,TR4437,101,61,1,Married,54.2,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P5,Thai Tea,4200,3,12600
2022-09-02,TR46491,44,40,0,Married,10.65,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P7,Coffee Candy,9400,2,18800
2022-09-02,TR46598,412,18,1,Single,0.0,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P6,Cashew,18000,4,72000
2022-09-02,TR52103,296,38,1,Single,3.18,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P8,Oat,16000,2,32000
2022-09-02,TR54439,189,59,1,Single,5.15,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P5,Thai Tea,4200,3,12600
2022-09-02,TR71178,98,56,0,Married,14.54,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P10,Cheese Stick,15000,1,15000
2022-09-02,TR71502,213,24,1,Single,5.72,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P5,Thai Tea,4200,5,21000
2022-09-02,TR73369,76,38,1,Married,7.88,13,Buana,Buana,General Trade,-1.26916,116.825264,P5,Thai Tea,4200,2,8400
2022-09-02,TR7578,21,52,0,Married,12.72,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P2,Ginger Candy ,3200,3,9600
2022-09-02,TR76267,120,30,0,Married,2.48,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P1,Choco Bar,8800,5,44000
2022-09-02,TR81230,186,34,1,Married,4.02,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P2,Ginger Candy ,3200,7,22400
2022-09-02,TR83655,17,35,0,Married,3.14,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P5,Thai Tea,4200,5,21000
2022-09-02,TR87252,279,62,0,Married,5.35,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P5,Thai Tea,4200,2,8400
2022-09-02,TR87762,93,32,0,Married,4.85,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P2,Ginger Candy ,3200,3,9600
2022-09-02,TR94959,201,57,0,Married,6.87,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P5,Thai Tea,4200,2,8400
2022-10-02,TR16271,396,36,1,Married,9.18,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P10,Cheese Stick,15000,2,30000
2022-10-02,TR21798,83,34,1,Married,10.88,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P9,Yoghurt,10000,5,50000
2022-10-02,TR32721,102,39,0,Married,6.44,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P6,Cashew,18000,3,54000
2022-10-02,TR33187,300,25,1,Single,4.22,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P4,Potato Chip,12000,1,12000
2022-10-02,TR45401,31,38,0,Married,9.61,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P7,Coffee Candy,9400,4,37600
2022-10-02,TR49791,287,36,0,Single,3.7,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P1,Choco Bar,8800,8,70400
2022-10-02,TR60921,108,25,0,Single,6.87,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P8,Oat,16000,1,16000
2022-10-02,TR72115,97,51,1,Married,20.22,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P10,Cheese Stick,15000,4,60000
2022-10-02,TR80958,395,28,0,Married,3.39,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P3,Crackers,7500,5,37500
2022-10-02,TR8134,5,58,1,Married,3.57,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P5,Thai Tea,4200,5,21000
2022-10-02,TR83719,184,33,0,Single,13.93,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P8,Oat,16000,3,48000
2022-10-02,TR83736,273,27,1,Married,3.32,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P9,Yoghurt,10000,5,50000
2022-10-02,TR99028,407,53,1,Married,9.27,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P8,Oat,16000,1,16000
2022-11-02,TR12602,338,46,1,Married,5.12,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P2,Ginger Candy ,3200,7,22400
2022-11-02,TR26510,39,66,1,Married,6.19,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P1,Choco Bar,8800,7,61600
2022-11-02,TR27425,17,35,0,Married,3.14,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P7,Coffee Candy,9400,5,47000
2022-11-02,TR29921,228,46,0,Married,11.31,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P6,Cashew,18000,2,36000
2022-11-02,TR34337,167,28,1,Married,2.91,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P9,Yoghurt,10000,3,30000
2022-11-02,TR34779,379,48,1,Married,17.74,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P1,Choco Bar,8800,9,79200
2022-11-02,TR35259,66,37,1,Married,3.04,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P7,Coffee Candy,9400,6,56400
2022-11-02,TR43325,444,53,0,Married,15.31,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P8,Oat,16000,1,16000
2022-11-02,TR5219,143,25,1,Single,2.87,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P8,Oat,16000,2,32000
2022-11-02,TR54004,336,51,0,Single,10.84,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P3,Crackers,7500,4,30000
2022-11-02,TR58429,39,66,1,Married,6.19,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P5,Thai Tea,4200,5,21000
2022-11-02,TR58559,164,18,1,Single,0.0,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P8,Oat,16000,2,32000
2022-11-02,TR68369,99,40,0,Married,8.47,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P4,Potato Chip,12000,3,36000
2022-11-02,TR78052,418,45,0,Single,23.84,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P5,Thai Tea,4200,5,21000
2022-11-02,TR91786,86,60,1,Married,9.54,13,Buana,Buana,General Trade,-1.26916,116.825264,P5,Thai Tea,4200,4,16800
2022-12-02,TR35051,429,37,1,Married,8.97,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P6,Cashew,18000,2,36000
2022-12-02,TR37109,335,29,1,Single,4.74,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P7,Coffee Candy,9400,4,37600
2022-12-02,TR54531,292,31,0,Single,9.57,13,Buana,Buana,General Trade,-1.26916,116.825264,P10,Cheese Stick,15000,2,30000
2022-12-02,TR56104,222,45,0,Married,15.03,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P5,Thai Tea,4200,4,16800
2022-12-02,TR60213,386,33,0,Married,6.95,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P3,Crackers,7500,3,22500
2022-12-02,TR7436,341,43,1,Married,3.24,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P8,Oat,16000,1,16000
2022-12-02,TR85229,270,49,1,Married,8.81,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P9,Yoghurt,10000,3,30000
2022-12-02,TR88303,109,35,1,Married,10.04,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P8,Oat,16000,1,16000
2022-12-02,TR88968,171,40,0,Married,10.05,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P5,Thai Tea,4200,3,12600
2022-12-02,TR90253,424,38,0,Married,10.06,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P9,Yoghurt,10000,6,60000
2022-12-02,TR90705,369,32,0,Married,10.62,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P2,Ginger Candy ,3200,5,16000
2022-02-13,TR15329,362,25,0,Single,7.47,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P8,Oat,16000,2,32000
2022-02-13,TR18434,244,21,1,Single,3.64,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P9,Yoghurt,10000,3,30000
2022-02-13,TR3900,443,33,1,Married,9.28,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P6,Cashew,18000,2,36000
2022-02-13,TR41200,146,27,0,Married,3.16,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P2,Ginger Candy ,3200,5,16000
2022-02-13,TR41341,292,31,0,Single,9.57,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P9,Yoghurt,10000,3,30000
2022-02-13,TR65384,355,19,1,Single,0.0,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P10,Cheese Stick,15000,3,45000
2022-02-13,TR7290,353,25,0,Single,1.32,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P7,Coffee Candy,9400,2,18800
2022-02-13,TR78942,165,44,1,Married,14.58,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P1,Choco Bar,8800,2,17600
2022-02-13,TR8095,67,19,0,Single,0.0,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P10,Cheese Stick,15000,1,15000
2022-02-13,TR80959,115,39,0,Married,5.07,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P8,Oat,16000,3,48000
2022-02-13,TR82012,274,48,0,Married,11.99,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P5,Thai Tea,4200,3,12600
2022-02-13,TR83201,261,46,0,Single,5.89,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P5,Thai Tea,4200,5,21000
2022-02-13,TR98055,352,69,0,Single,6.15,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P2,Ginger Candy ,3200,4,12800
2022-02-14,TR14949,22,34,0,Single,9.91,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P4,Potato Chip,12000,4,48000
2022-02-14,TR16538,153,36,1,Married,9.54,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P10,Cheese Stick,15000,3,45000
2022-02-14,TR31406,237,35,1,Married,8.14,13,Buana,Buana,General Trade,-1.26916,116.825264,P3,Crackers,7500,3,22500
2022-02-14,TR31647,152,59,1,Married,10.68,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P6,Cashew,18000,2,36000
2022-02-14,TR4200,196,34,0,Married,3.17,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P8,Oat,16000,3,48000
2022-02-14,TR45517,43,53,0,Married,16.64,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P6,Cashew,18000,4,72000
2022-02-14,TR46450,162,49,0,Married,11.46,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P1,Choco Bar,8800,5,44000
2022-02-14,TR5293,233,43,1,Married,5.69,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P10,Cheese Stick,15000,4,60000
2022-02-14,TR67146,310,23,0,Married,4.17,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P3,Crackers,7500,6,45000
2022-02-14,TR67365,232,62,0,Married,7.32,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P10,Cheese Stick,15000,2,30000
2022-02-14,TR8299,305,29,1,Married,4.08,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P5,Thai Tea,4200,5,21000
2022-02-14,TR84220,380,40,0,Married,5.77,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P8,Oat,16000,3,48000
2022-02-14,TR88291,84,54,0,Married,18.12,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P3,Crackers,7500,5,37500
2022-02-15,TR25493,131,25,0,Single,7.12,13,Buana,Buana,General Trade,-1.26916,116.825264,P3,Crackers,7500,4,30000
2022-02-15,TR33463,45,53,0,Married,9.25,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P10,Cheese Stick,15000,5,75000
2022-02-15,TR38558,308,45,0,Married,10.72,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P2,Ginger Candy ,3200,6,19200
2022-02-15,TR40808,73,53,0,Married,13.71,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P7,Coffee Candy,9400,3,28200
2022-02-15,TR41300,57,33,1,Married,6.5,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P9,Yoghurt,10000,7,70000
2022-02-15,TR54172,365,28,0,Single,6.05,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P10,Cheese Stick,15000,3,45000
2022-02-15,TR58624,445,51,0,Married,14.48,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P7,Coffee Candy,9400,6,56400
2022-02-15,TR6251,174,45,1,Married,17.34,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P5,Thai Tea,4200,4,16800
2022-02-15,TR66239,443,33,1,Married,9.28,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P5,Thai Tea,4200,5,21000
2022-02-15,TR75389,73,53,0,Married,13.71,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P5,Thai Tea,4200,4,16800
2022-02-15,TR82838,101,61,1,Married,54.2,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P10,Cheese Stick,15000,4,60000
2022-02-15,TR93127,311,61,1,Married,7.64,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P6,Cashew,18000,1,18000
2022-02-16,TR12915,376,44,0,Married,14.65,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P9,Yoghurt,10000,4,40000
2022-02-16,TR1540,279,62,0,Married,5.35,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P9,Yoghurt,10000,6,60000
2022-02-16,TR28806,109,35,1,Married,10.04,13,Buana,Buana,General Trade,-1.26916,116.825264,P1,Choco Bar,8800,5,44000
2022-02-16,TR38231,384,59,1,Married,4.42,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P9,Yoghurt,10000,7,70000
2022-02-16,TR40812,177,33,1,Married,8.06,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P1,Choco Bar,8800,3,26400
2022-02-16,TR55516,306,49,0,Married,16.52,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P4,Potato Chip,12000,2,24000
2022-02-16,TR68453,313,46,0,Married,15.39,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P4,Potato Chip,12000,1,12000
2022-02-16,TR88691,239,41,1,Married,6.55,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P7,Coffee Candy,9400,3,28200
2022-02-16,TR89248,73,53,0,Married,13.71,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P3,Crackers,7500,6,45000
2022-02-16,TR89422,269,39,1,Married,6.3,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P5,Thai Tea,4200,5,21000
2022-02-16,TR90757,338,46,1,Married,5.12,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P7,Coffee Candy,9400,4,37600
2022-02-16,TR91651,234,61,1,Married,10.86,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P3,Crackers,7500,2,15000
2022-02-16,TR95208,36,32,1,Married,10.4,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P2,Ginger Candy ,3200,7,22400
2022-02-17,TR12401,17,35,0,Married,3.14,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P6,Cashew,18000,1,18000
2022-02-17,TR3972,93,32,0,Married,4.85,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P3,Crackers,7500,2,15000
2022-02-17,TR45561,254,58,0,Single,6.05,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P4,Potato Chip,12000,1,12000
2022-02-17,TR48808,289,29,0,Married,2.37,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P2,Ginger Candy ,3200,6,19200
2022-02-17,TR49092,116,51,1,Married,15.77,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P5,Thai Tea,4200,3,12600
2022-02-17,TR49903,270,49,1,Married,8.81,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P8,Oat,16000,2,32000
2022-02-17,TR50781,370,26,1,Single,1.28,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P8,Oat,16000,2,32000
2022-02-17,TR55120,162,49,0,Married,11.46,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P5,Thai Tea,4200,3,12600
2022-02-17,TR59782,114,22,0,Single,3.14,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P10,Cheese Stick,15000,1,15000
2022-02-17,TR65019,302,51,0,Married,15.43,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P3,Crackers,7500,6,45000
2022-02-17,TR72122,140,54,0,Married,9.57,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P1,Choco Bar,8800,3,26400
2022-02-17,TR74224,91,59,0,Married,9.85,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P3,Crackers,7500,4,30000
2022-02-17,TR77859,435,29,1,Married,3.61,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P9,Yoghurt,10000,5,50000
2022-02-17,TR90393,333,47,0,Married,17.99,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P3,Crackers,7500,5,37500
2022-02-17,TR92478,42,60,0,Married,10.28,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P8,Oat,16000,2,32000
2022-02-17,TR93081,359,46,0,Married,19.99,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P10,Cheese Stick,15000,1,15000
2022-02-18,TR2544,101,61,1,Married,54.2,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P3,Crackers,7500,4,30000
2022-02-18,TR33755,188,46,1,Married,25.22,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P9,Yoghurt,10000,4,40000
2022-02-18,TR54171,101,61,1,Married,54.2,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P10,Cheese Stick,15000,2,30000
2022-02-18,TR60485,438,36,1,Single,5.43,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P2,Ginger Candy ,3200,4,12800
